profession_riskclass_id,percentage_adjustment,base_price,fixed_adjustment,profession_name,product_name,insurance_tax_percentage,riskclass_name,profession_id
10492,0,5,0,Psychiater werkzaam in instelling,Zakenreisverzekering,0,Travel,3701fdd4-0d37-43ab-9923-1584820020f1
10595,0,0,"33,55",Psychiater werkzaam in instelling,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 4Z3,3701fdd4-0d37-43ab-9923-1584820020f1
10496,0,0,"6,25",Psychiater werkzaam in instelling,Ongevallenverzekering,0,Ongevallen 2,3701fdd4-0d37-43ab-9923-1584820020f1
3559,0,0,"12,5",Juwelier,Bedrijfsaansprakelijkheidsverzekering,21,Detailhandel 2,36d811cb-c2f7-4ef0-b60e-dc373b808c4c
4435,0,0,"6,25",Juwelier,Ongevallenverzekering,0,Ongevallen 2,36d811cb-c2f7-4ef0-b60e-dc373b808c4c
5475,0,5,0,Juwelier,Zakenreisverzekering,0,Travel,36d811cb-c2f7-4ef0-b60e-dc373b808c4c
5226,20,"31,74",0,Juwelier,Rechtsbijstandsverzekering,21,"Rechtsbijstand 1,2",36d811cb-c2f7-4ef0-b60e-dc373b808c4c
10125,0,"31,74",0,Praktijkondersteuner huisarts,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,364925f2-997b-44c6-a668-d70dd39c9523
10127,0,0,"4,69",Praktijkondersteuner huisarts,Ongevallenverzekering,0,Ongevallen 1,364925f2-997b-44c6-a668-d70dd39c9523
10122,0,5,0,Praktijkondersteuner huisarts,Zakenreisverzekering,0,Travel,364925f2-997b-44c6-a668-d70dd39c9523
10128,0,"6,05",0,Praktijkondersteuner huisarts,Zakelijke spullen,21,Zakelijke spullen,364925f2-997b-44c6-a668-d70dd39c9523
10543,0,0,"14,38",Praktijkondersteuner huisarts,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 2Z1,364925f2-997b-44c6-a668-d70dd39c9523
4408,0,0,"6,25",Installateur van sanitair,Ongevallenverzekering,0,Ongevallen 2,35d45ec9-3037-42b9-8d95-f6028b931f60
3549,0,0,"62,5",Installateur van sanitair,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 3a,35d45ec9-3037-42b9-8d95-f6028b931f60
4978,0,"31,74",0,Installateur van sanitair,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,35d45ec9-3037-42b9-8d95-f6028b931f60
5747,0,5,0,IP-counseler,Zakenreisverzekering,0,Travel,3587a7e2-d34e-4bdf-b0fc-189aa6b600c9
3812,0,0,"7,5",IP-counseler,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,3587a7e2-d34e-4bdf-b0fc-189aa6b600c9
4335,0,0,"4,69",IP-counseler,Ongevallenverzekering,0,Ongevallen 1,3587a7e2-d34e-4bdf-b0fc-189aa6b600c9
4583,0,0,"22,5",IP-counseler,Beroepsaansprakelijkheidsverzekering,21,GZ1,3587a7e2-d34e-4bdf-b0fc-189aa6b600c9
5168,0,"31,74",0,IP-counseler,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,3587a7e2-d34e-4bdf-b0fc-189aa6b600c9
6129,0,"6,05",0,IP-counseler,Zakelijke spullen,21,Zakelijke spullen,3587a7e2-d34e-4bdf-b0fc-189aa6b600c9
9917,0,0,"4,69",Manicure/handverzorger,Ongevallenverzekering,0,Ongevallen 1,3576d8a2-169f-4dd1-a5ca-e369ff5d1dd3
9915,0,"31,74",0,Manicure/handverzorger,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,3576d8a2-169f-4dd1-a5ca-e369ff5d1dd3
9918,0,"6,05",0,Manicure/handverzorger,Zakelijke spullen,21,Zakelijke spullen,3576d8a2-169f-4dd1-a5ca-e369ff5d1dd3
10533,0,0,"8,63",Manicure/handverzorger,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 1Z1,3576d8a2-169f-4dd1-a5ca-e369ff5d1dd3
9913,0,5,0,Manicure/handverzorger,Zakenreisverzekering,0,Travel,3576d8a2-169f-4dd1-a5ca-e369ff5d1dd3
4133,0,0,"4,69",Studiebegeleider/onderwijzer,Ongevallenverzekering,0,Ongevallen 1,34ec0c17-40af-4d0e-be5f-9e8757b143b7
4908,0,"31,74",0,Studiebegeleider/onderwijzer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,34ec0c17-40af-4d0e-be5f-9e8757b143b7
5500,0,5,0,Studiebegeleider/onderwijzer,Zakenreisverzekering,0,Travel,34ec0c17-40af-4d0e-be5f-9e8757b143b7
16,0,0,"22,5",Studiebegeleider/onderwijzer,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),34ec0c17-40af-4d0e-be5f-9e8757b143b7
3712,0,0,"7,5",Studiebegeleider/onderwijzer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,34ec0c17-40af-4d0e-be5f-9e8757b143b7
5959,0,"6,05",0,Studiebegeleider/onderwijzer,Zakelijke spullen,21,Zakelijke spullen,34ec0c17-40af-4d0e-be5f-9e8757b143b7
5975,0,"6,05",0,Curator,Zakelijke spullen,21,Zakelijke spullen,34d49389-b9be-4e07-a28b-ac9de09f2c54
4935,0,"31,74",0,Curator,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,34d49389-b9be-4e07-a28b-ac9de09f2c54
5528,0,5,0,Curator,Zakenreisverzekering,0,Travel,34d49389-b9be-4e07-a28b-ac9de09f2c54
4155,0,0,"4,69",Curator,Ongevallenverzekering,0,Ongevallen 1,34d49389-b9be-4e07-a28b-ac9de09f2c54
3447,0,0,"7,5",Curator,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,34d49389-b9be-4e07-a28b-ac9de09f2c54
4659,0,"31,74",0,Videograaf,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,33abab22-0d3e-4569-891c-80af189f6d15
9852,0,"16,53",0,Videograaf,Cyberverzekering,21,Cyber - alle beroepen,33abab22-0d3e-4569-891c-80af189f6d15
3746,0,0,"7,5",Videograaf,Bedrijfsaansprakelijkheidsverzekering,21,Media 1,33abab22-0d3e-4569-891c-80af189f6d15
5262,0,5,0,Videograaf,Zakenreisverzekering,0,Travel,33abab22-0d3e-4569-891c-80af189f6d15
3928,0,0,"4,69",Videograaf,Ongevallenverzekering,0,Ongevallen 1,33abab22-0d3e-4569-891c-80af189f6d15
10565,0,0,"14,38",Verpleegkundige thuiszorg,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 2Z3,33382bbc-d709-4838-9754-1531de8a9530
10214,0,"6,05",0,Verpleegkundige thuiszorg,Zakelijke spullen,21,Zakelijke spullen,33382bbc-d709-4838-9754-1531de8a9530
10209,0,5,0,Verpleegkundige thuiszorg,Zakenreisverzekering,0,Travel,33382bbc-d709-4838-9754-1531de8a9530
10211,0,"31,74",0,Verpleegkundige thuiszorg,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,33382bbc-d709-4838-9754-1531de8a9530
10213,0,0,"6,25",Verpleegkundige thuiszorg,Ongevallenverzekering,0,Ongevallen 2,33382bbc-d709-4838-9754-1531de8a9530
8798,0,0,29,Test Automation Engineer,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,333305c1-c366-42b0-8dcf-95070bedf1d3
9036,0,5,0,Test Automation Engineer,Zakenreisverzekering,0,Travel,333305c1-c366-42b0-8dcf-95070bedf1d3
8578,0,0,"7,5",Test Automation Engineer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,333305c1-c366-42b0-8dcf-95070bedf1d3
8737,0,"31,74",0,Test Automation Engineer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,333305c1-c366-42b0-8dcf-95070bedf1d3
8655,0,0,"4,69",Test Automation Engineer,Ongevallenverzekering,0,Ongevallen 1,333305c1-c366-42b0-8dcf-95070bedf1d3
9114,0,"6,05",0,Test Automation Engineer,Zakelijke spullen,21,Zakelijke spullen,333305c1-c366-42b0-8dcf-95070bedf1d3
3551,0,0,30,Interieurbouwer,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 3,32c3f7f0-9a9a-4747-9518-0bb7ba323744
4734,0,"31,74",0,Interieurbouwer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,32c3f7f0-9a9a-4747-9518-0bb7ba323744
4419,0,0,"6,25",Interieurbouwer,Ongevallenverzekering,0,Ongevallen 2,32c3f7f0-9a9a-4747-9518-0bb7ba323744
4514,0,0,"7,81",Reparateur (onderhoud) agrarische werktuigen,Ongevallenverzekering,0,Ongevallen 3,32c11721-75e7-463a-b30b-854aac605751
5319,0,5,0,Reparateur (onderhoud) agrarische werktuigen,Zakenreisverzekering,0,Travel,32c11721-75e7-463a-b30b-854aac605751
5215,20,"31,74",0,Reparateur (onderhoud) agrarische werktuigen,Rechtsbijstandsverzekering,21,"Rechtsbijstand 1,2",32c11721-75e7-463a-b30b-854aac605751
3786,0,0,"20,83",Reparateur (onderhoud) agrarische werktuigen,Bedrijfsaansprakelijkheidsverzekering,21,Agrarisch 2,32c11721-75e7-463a-b30b-854aac605751
5084,0,"31,74",0,Decor ontwerper,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,329d30be-1e74-43e8-866a-22514bb94f4c
3451,0,0,"20,83",Decor ontwerper,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 3b,329d30be-1e74-43e8-866a-22514bb94f4c
6071,0,"6,05",0,Decor ontwerper,Zakelijke spullen,21,Zakelijke spullen,329d30be-1e74-43e8-866a-22514bb94f4c
5667,0,5,0,Decor ontwerper,Zakenreisverzekering,0,Travel,329d30be-1e74-43e8-866a-22514bb94f4c
8631,0,0,"4,69",Product Owner,Ongevallenverzekering,0,Ongevallen 1,32396b95-71cc-4e01-afd9-be79609d02a0
8713,0,"31,74",0,Product Owner,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,32396b95-71cc-4e01-afd9-be79609d02a0
9090,0,"6,05",0,Product Owner,Zakelijke spullen,21,Zakelijke spullen,32396b95-71cc-4e01-afd9-be79609d02a0
9012,0,5,0,Product Owner,Zakenreisverzekering,0,Travel,32396b95-71cc-4e01-afd9-be79609d02a0
8554,0,0,"7,5",Product Owner,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,32396b95-71cc-4e01-afd9-be79609d02a0
5735,0,5,0,Interimmanager (gericht op het adviseren en begeleiden van organisaties bij verandering),Zakenreisverzekering,0,Travel,31abe633-4a27-415d-a7e4-d15089a09cb7
6121,0,"6,05",0,Interimmanager (gericht op het adviseren en begeleiden van organisaties bij verandering),Zakelijke spullen,21,Zakelijke spullen,31abe633-4a27-415d-a7e4-d15089a09cb7
73,0,0,"22,5",Interimmanager (gericht op het adviseren en begeleiden van organisaties bij verandering),Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),31abe633-4a27-415d-a7e4-d15089a09cb7
3553,0,0,"7,5",Interimmanager (gericht op het adviseren en begeleiden van organisaties bij verandering),Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,31abe633-4a27-415d-a7e4-d15089a09cb7
4324,0,0,"4,69",Interimmanager (gericht op het adviseren en begeleiden van organisaties bij verandering),Ongevallenverzekering,0,Ongevallen 1,31abe633-4a27-415d-a7e4-d15089a09cb7
5154,0,"31,74",0,Interimmanager (gericht op het adviseren en begeleiden van organisaties bij verandering),Rechtsbijstandsverzekering,21,Rechtsbijstand 1,31abe633-4a27-415d-a7e4-d15089a09cb7
5743,0,5,0,Garderobe,Zakenreisverzekering,0,Travel,3162c74f-700c-464e-8a7b-169752dd4545
5163,0,"31,74",0,Garderobe,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,3162c74f-700c-464e-8a7b-169752dd4545
4331,0,0,"4,69",Garderobe,Ongevallenverzekering,0,Ongevallen 1,3162c74f-700c-464e-8a7b-169752dd4545
6126,0,"6,05",0,Garderobe,Zakelijke spullen,21,Zakelijke spullen,3162c74f-700c-464e-8a7b-169752dd4545
3481,0,0,"7,5",Garderobe,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,3162c74f-700c-464e-8a7b-169752dd4545
5112,0,"31,74",0,Installateur badkamers,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,3127f533-97b8-4676-96e2-c1bff7c71b46
3533,0,0,"62,5",Installateur badkamers,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 3a,3127f533-97b8-4676-96e2-c1bff7c71b46
4402,0,0,"6,25",Installateur badkamers,Ongevallenverzekering,0,Ongevallen 2,3127f533-97b8-4676-96e2-c1bff7c71b46
8513,0,0,"7,5",Backend Developer,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,2faaf053-6695-402b-8b13-0494828d37de
9049,0,"6,05",0,Backend Developer,Zakelijke spullen,21,Zakelijke spullen,2faaf053-6695-402b-8b13-0494828d37de
8971,0,5,0,Backend Developer,Zakenreisverzekering,0,Travel,2faaf053-6695-402b-8b13-0494828d37de
8590,0,0,"4,69",Backend Developer,Ongevallenverzekering,0,Ongevallen 1,2faaf053-6695-402b-8b13-0494828d37de
8673,0,"31,74",0,Backend Developer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2faaf053-6695-402b-8b13-0494828d37de
8756,0,0,29,Backend Developer,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,2faaf053-6695-402b-8b13-0494828d37de
5131,0,"31,74",0,Hovenier,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2efd37ee-479c-478c-a486-fdcbab87baf0
3512,0,0,"33,33",Hovenier,Bedrijfsaansprakelijkheidsverzekering,21,Agrarisch 3a,2efd37ee-479c-478c-a486-fdcbab87baf0
4413,0,0,"6,25",Hovenier,Ongevallenverzekering,0,Ongevallen 2,2efd37ee-479c-478c-a486-fdcbab87baf0
5714,0,5,0,Hovenier,Zakenreisverzekering,0,Travel,2efd37ee-479c-478c-a486-fdcbab87baf0
3568,0,0,"41,67",Kitter,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 2,2eeb2ffd-75a7-4ba2-8c48-820c8cb9c5fe
4405,0,0,"6,25",Kitter,Ongevallenverzekering,0,Ongevallen 2,2eeb2ffd-75a7-4ba2-8c48-820c8cb9c5fe
4838,0,"31,74",0,Kitter,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2eeb2ffd-75a7-4ba2-8c48-820c8cb9c5fe
5626,0,5,0,Makelaar in effecten,Zakenreisverzekering,0,Travel,2e47ac1f-81a5-48ac-bec0-8fecc1cb28a2
3596,0,0,"7,5",Makelaar in effecten,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,2e47ac1f-81a5-48ac-bec0-8fecc1cb28a2
4237,0,0,"4,69",Makelaar in effecten,Ongevallenverzekering,0,Ongevallen 1,2e47ac1f-81a5-48ac-bec0-8fecc1cb28a2
6042,0,"6,05",0,Makelaar in effecten,Zakelijke spullen,21,Zakelijke spullen,2e47ac1f-81a5-48ac-bec0-8fecc1cb28a2
5046,0,"31,74",0,Makelaar in effecten,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2e47ac1f-81a5-48ac-bec0-8fecc1cb28a2
4699,0,"31,74",0,Interim bestuurder / directeur,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2ddfcb17-038b-475a-88a1-2f940807e61b
3962,0,0,"4,69",Interim bestuurder / directeur,Ongevallenverzekering,0,Ongevallen 1,2ddfcb17-038b-475a-88a1-2f940807e61b
5808,0,"6,05",0,Interim bestuurder / directeur,Zakelijke spullen,21,Zakelijke spullen,2ddfcb17-038b-475a-88a1-2f940807e61b
3397,0,0,"7,5",Interim bestuurder / directeur,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,2ddfcb17-038b-475a-88a1-2f940807e61b
5302,0,5,0,Interim bestuurder / directeur,Zakenreisverzekering,0,Travel,2ddfcb17-038b-475a-88a1-2f940807e61b
4998,0,"31,74",0,Standbouwer,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2c8eb081-ab09-48be-950b-476b918a5780
4466,0,0,"7,81",Standbouwer,Ongevallenverzekering,0,Ongevallen 3,2c8eb081-ab09-48be-950b-476b918a5780
3788,0,0,"20,83",Standbouwer,Bedrijfsaansprakelijkheidsverzekering,21,Bouw 5,2c8eb081-ab09-48be-950b-476b918a5780
5492,0,5,0,Archivaris/scanning consultant,Zakenreisverzekering,0,Travel,2b0681c0-8cd5-4240-a3f0-3210bfda8a15
5954,0,"6,05",0,Archivaris/scanning consultant,Zakelijke spullen,21,Zakelijke spullen,2b0681c0-8cd5-4240-a3f0-3210bfda8a15
4125,0,0,"4,69",Archivaris/scanning consultant,Ongevallenverzekering,0,Ongevallen 1,2b0681c0-8cd5-4240-a3f0-3210bfda8a15
3369,0,0,"7,5",Archivaris/scanning consultant,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,2b0681c0-8cd5-4240-a3f0-3210bfda8a15
4900,0,"31,74",0,Archivaris/scanning consultant,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2b0681c0-8cd5-4240-a3f0-3210bfda8a15
11,0,0,"22,5",Archivaris/scanning consultant,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),2b0681c0-8cd5-4240-a3f0-3210bfda8a15
5960,0,"6,05",0,Onderwijskundige,Zakelijke spullen,21,Zakelijke spullen,2a853eb6-87f1-4623-9b91-f8bd59b09b15
18,0,0,"22,5",Onderwijskundige,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),2a853eb6-87f1-4623-9b91-f8bd59b09b15
4134,0,0,"4,69",Onderwijskundige,Ongevallenverzekering,0,Ongevallen 1,2a853eb6-87f1-4623-9b91-f8bd59b09b15
3837,0,0,"7,5",Onderwijskundige,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,2a853eb6-87f1-4623-9b91-f8bd59b09b15
4909,0,"31,74",0,Onderwijskundige,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2a853eb6-87f1-4623-9b91-f8bd59b09b15
5501,0,5,0,Onderwijskundige,Zakenreisverzekering,0,Travel,2a853eb6-87f1-4623-9b91-f8bd59b09b15
3461,0,0,"7,5",Eindredacteur,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,29da8fc2-7d5d-4431-9e0a-887a1329ea95
5497,0,5,0,Eindredacteur,Zakenreisverzekering,0,Travel,29da8fc2-7d5d-4431-9e0a-887a1329ea95
5957,0,"6,05",0,Eindredacteur,Zakelijke spullen,21,Zakelijke spullen,29da8fc2-7d5d-4431-9e0a-887a1329ea95
4904,0,"31,74",0,Eindredacteur,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,29da8fc2-7d5d-4431-9e0a-887a1329ea95
4130,0,0,"4,69",Eindredacteur,Ongevallenverzekering,0,Ongevallen 1,29da8fc2-7d5d-4431-9e0a-887a1329ea95
10082,0,"6,05",0,Medewerker kinderopvang,Zakelijke spullen,21,Zakelijke spullen,2974948b-5eb9-44e4-b4fd-614e42a7f83e
10081,0,0,"4,69",Medewerker kinderopvang,Ongevallenverzekering,0,Ongevallen 1,2974948b-5eb9-44e4-b4fd-614e42a7f83e
10077,0,5,0,Medewerker kinderopvang,Zakenreisverzekering,0,Travel,2974948b-5eb9-44e4-b4fd-614e42a7f83e
10080,-10,"31,74",0,Medewerker kinderopvang,Rechtsbijstandsverzekering,21,"Rechtsbijstand 0,9",2974948b-5eb9-44e4-b4fd-614e42a7f83e
10449,0,"16,53",0,Medewerker kinderopvang,Cyberverzekering,21,Cyber - alle beroepen,2974948b-5eb9-44e4-b4fd-614e42a7f83e
10551,0,0,"14,38",Medewerker kinderopvang,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 2Z1,2974948b-5eb9-44e4-b4fd-614e42a7f83e
5917,0,"6,05",0,Notaris,Zakelijke spullen,21,Zakelijke spullen,288c8272-032e-43b4-9fa4-22174455f5b5
3623,0,0,"7,5",Notaris,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,288c8272-032e-43b4-9fa4-22174455f5b5
4084,0,0,"4,69",Notaris,Ongevallenverzekering,0,Ongevallen 1,288c8272-032e-43b4-9fa4-22174455f5b5
5445,0,5,0,Notaris,Zakenreisverzekering,0,Travel,288c8272-032e-43b4-9fa4-22174455f5b5
4930,0,"31,74",0,Impresario,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2863b8e8-7273-4a37-ad65-0d69b72bb2c7
4150,0,0,"4,69",Impresario,Ongevallenverzekering,0,Ongevallen 1,2863b8e8-7273-4a37-ad65-0d69b72bb2c7
3525,0,0,"7,5",Impresario,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,2863b8e8-7273-4a37-ad65-0d69b72bb2c7
5522,0,5,0,Impresario,Zakenreisverzekering,0,Travel,2863b8e8-7273-4a37-ad65-0d69b72bb2c7
5971,0,"6,05",0,Impresario,Zakelijke spullen,21,Zakelijke spullen,2863b8e8-7273-4a37-ad65-0d69b72bb2c7
9790,0,0,"53,13",Projectleider Bouw niet meewerkend,Beroepsaansprakelijkheidsverzekering,21,TB2,2834a944-243d-4190-9426-f9ce0dee803a
9793,0,0,"4,69",Projectleider Bouw niet meewerkend,Ongevallenverzekering,0,Ongevallen 1,2834a944-243d-4190-9426-f9ce0dee803a
9796,0,5,0,Projectleider Bouw niet meewerkend,Zakenreisverzekering,0,Travel,2834a944-243d-4190-9426-f9ce0dee803a
9791,0,0,"7,5",Projectleider Bouw niet meewerkend,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,2834a944-243d-4190-9426-f9ce0dee803a
9795,0,"31,74",0,Projectleider Bouw niet meewerkend,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2834a944-243d-4190-9426-f9ce0dee803a
8677,0,"31,74",0,Business Consultant,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,281b7e50-ccbf-43fb-b685-d5cf61c984c0
8594,0,0,"4,69",Business Consultant,Ongevallenverzekering,0,Ongevallen 1,281b7e50-ccbf-43fb-b685-d5cf61c984c0
9053,0,"6,05",0,Business Consultant,Zakelijke spullen,21,Zakelijke spullen,281b7e50-ccbf-43fb-b685-d5cf61c984c0
8975,0,5,0,Business Consultant,Zakenreisverzekering,0,Travel,281b7e50-ccbf-43fb-b685-d5cf61c984c0
8517,0,0,"7,5",Business Consultant,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,281b7e50-ccbf-43fb-b685-d5cf61c984c0
9124,0,0,"22,5",Business Consultant,Beroepsaansprakelijkheidsverzekering,21,Consultants (incl. juridisch),281b7e50-ccbf-43fb-b685-d5cf61c984c0
10461,0,"6,05",0,Psycholoog,Zakelijke spullen,21,Zakelijke spullen,2699b353-d0ba-4cce-8ca2-5bff22ee8757
10460,0,0,"4,69",Psycholoog,Ongevallenverzekering,0,Ongevallen 1,2699b353-d0ba-4cce-8ca2-5bff22ee8757
10454,0,5,0,Psycholoog,Zakenreisverzekering,0,Travel,2699b353-d0ba-4cce-8ca2-5bff22ee8757
10457,0,"31,74",0,Psycholoog,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,2699b353-d0ba-4cce-8ca2-5bff22ee8757
10458,0,0,"22,5",Psycholoog,Beroepsaansprakelijkheidsverzekering,21,GZ1,2699b353-d0ba-4cce-8ca2-5bff22ee8757
10591,0,0,"23,95",Psycholoog,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 3Z4,2699b353-d0ba-4cce-8ca2-5bff22ee8757
10281,0,5,0,Chiropractor,Zakenreisverzekering,0,Travel,26078528-4d8e-46bf-ad7a-e923677e693c
10286,0,0,"4,69",Chiropractor,Ongevallenverzekering,0,Ongevallen 1,26078528-4d8e-46bf-ad7a-e923677e693c
10287,0,"6,05",0,Chiropractor,Zakelijke spullen,21,Zakelijke spullen,26078528-4d8e-46bf-ad7a-e923677e693c
10580,0,0,"23,95",Chiropractor,Bedrijfsaansprakelijkheidsverzekering,21,Zorg 3Z1,26078528-4d8e-46bf-ad7a-e923677e693c
10283,0,"31,74",0,Chiropractor,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,26078528-4d8e-46bf-ad7a-e923677e693c
10284,0,0,"22,5",Chiropractor,Beroepsaansprakelijkheidsverzekering,21,GZ1,26078528-4d8e-46bf-ad7a-e923677e693c
4868,0,"31,74",0,Bedrijfsleider,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,25faf0ea-c219-4d43-a817-85c3498cb969
5458,0,5,0,Bedrijfsleider,Zakenreisverzekering,0,Travel,25faf0ea-c219-4d43-a817-85c3498cb969
3389,0,0,"7,5",Bedrijfsleider,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1,25faf0ea-c219-4d43-a817-85c3498cb969
4096,0,0,"4,69",Bedrijfsleider,Ongevallenverzekering,0,Ongevallen 1,25faf0ea-c219-4d43-a817-85c3498cb969
5929,0,"6,05",0,Bedrijfsleider,Zakelijke spullen,21,Zakelijke spullen,25faf0ea-c219-4d43-a817-85c3498cb969
5542,0,5,0,Promotiemedewerker,Zakenreisverzekering,0,Travel,25f827a9-702c-4ec6-9007-9b108c1e868f
3666,0,0,"7,5",Promotiemedewerker,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,25f827a9-702c-4ec6-9007-9b108c1e868f
5982,0,"6,05",0,Promotiemedewerker,Zakelijke spullen,21,Zakelijke spullen,25f827a9-702c-4ec6-9007-9b108c1e868f
4951,0,"31,74",0,Promotiemedewerker,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,25f827a9-702c-4ec6-9007-9b108c1e868f
4164,0,0,"4,69",Promotiemedewerker,Ongevallenverzekering,0,Ongevallen 1,25f827a9-702c-4ec6-9007-9b108c1e868f
3850,0,0,"20,83",Boomkweker,Bedrijfsaansprakelijkheidsverzekering,21,Overig 2,25e5a9b2-8dec-4e9d-b09b-64146a5da9ca
4385,0,0,"6,25",Boomkweker,Ongevallenverzekering,0,Ongevallen 2,25e5a9b2-8dec-4e9d-b09b-64146a5da9ca
5092,0,"31,74",0,Boomkweker,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,25e5a9b2-8dec-4e9d-b09b-64146a5da9ca
5675,0,5,0,Boomkweker,Zakenreisverzekering,0,Travel,25e5a9b2-8dec-4e9d-b09b-64146a5da9ca
4047,0,0,"4,69",Wasstraatmedewerker,Ongevallenverzekering,0,Ongevallen 1,25b67361-fff0-4f28-8a91-759ddb66b177
5401,0,5,0,Wasstraatmedewerker,Zakenreisverzekering,0,Travel,25b67361-fff0-4f28-8a91-759ddb66b177
3753,0,0,"7,5",Wasstraatmedewerker,Bedrijfsaansprakelijkheidsverzekering,21,Transport 1a,25b67361-fff0-4f28-8a91-759ddb66b177
5192,-10,"31,74",0,Wasstraatmedewerker,Rechtsbijstandsverzekering,21,"Rechtsbijstand 0,9",25b67361-fff0-4f28-8a91-759ddb66b177
4211,0,0,"4,69",Automatiserings medewerker/IT ondersteuner,Ongevallenverzekering,0,Ongevallen 1,25a1d75e-5121-4b12-8c1b-796b0d1eed01
5593,0,5,0,Automatiserings medewerker/IT ondersteuner,Zakenreisverzekering,0,Travel,25a1d75e-5121-4b12-8c1b-796b0d1eed01
95,0,0,"7,5",Automatiserings medewerker/IT ondersteuner,Bedrijfsaansprakelijkheidsverzekering,21,Administratief 1a,25a1d75e-5121-4b12-8c1b-796b0d1eed01
3869,0,0,29,Automatiserings medewerker/IT ondersteuner,Beroepsaansprakelijkheidsverzekering,21,Automatisering en ICT,25a1d75e-5121-4b12-8c1b-796b0d1eed01
6021,0,"6,05",0,Automatiserings medewerker/IT ondersteuner,Zakelijke spullen,21,Zakelijke spullen,25a1d75e-5121-4b12-8c1b-796b0d1eed01
5010,0,"31,74",0,Automatiserings medewerker/IT ondersteuner,Rechtsbijstandsverzekering,21,Rechtsbijstand 1,25a1d75e-5121-4b12-8c1b-796b0d1eed01
